raw_material_energy,raw_material_emission_factor,raw_material_waste,manufacturing_energy,manufacturing_efficiency,manufacturing_water_usage,transport_distance_km,transport_mode_factor,logistics_energy,usage_energy_consumption,usage_duration_hours,grid_carbon_intensity,recycling_efficiency,disposal_emission_factor,recovered_material_value,state_complexity_index,policy_action_score,optimization_reward_signal,total_lifecycle_carbon_footprint,Category,Region,Vendor,Timestamp
218.5430534813131,0.3851329288386196,16.77675576811577,705.4326947880082,0.8173584337477653,375.5448641942095,1951.8057231519097,0.0674597546279993,293.70181110001033,2758.018431927546,3799.044102820315,573.1213930417789,0.6234450572272447,2.4486352744088284,11.9516343829602,0.5497032193561481,-0.9911967819924274,14.388431058338645,6432.609997003827,Industrial Aerospace,North America High-Tech,Apex Logistics,2025-03-20 13:50:24.745825
477.8214378844623,0.7419009473783582,16.11404595823999,817.0132574722351,0.9060642851339948,431.404961562515,533.7113590733953,0.1340476377040082,281.1675416769885,1671.0093490945944,3395.8297526908923,296.5291752112338,0.1640260558127493,0.5343459813247391,13.500446383329653,0.7720720952613348,-0.9993396814810472,10.35626089372277,2232.7369089306408,Medical Hardware,APAC Nexus-04,EcoSystems Inc,2025-03-20 15:50:24.745825
379.3972738151323,1.0729458358764083,45.78145612344665,325.4211089132491,0.8888611533202604,698.1831752415262,2619.7357987973483,0.4240606122904741,56.38659549207591,2229.748761141036,1843.9237337783145,613.87003402543,0.2938638491629912,2.395303306162178,66.93750282268127,0.6064001025906998,-0.0554730784095693,16.672247502401586,4129.996543690934,Data Center infrastructure,APAC Nexus-04,EcoSystems Inc,2025-03-20 17:50:24.745825
319.3963178886665,0.9322248864095612,16.229578993227776,662.386689646299,0.658481963783634,338.0030702419245,1847.08639242634,0.3950457603522511,370.577513864204,1420.9352343232458,6111.9400340047305,420.3499366018706,0.7189434771834006,1.2373548476982894,51.25936775772858,0.1749723248006167,-0.9414125899892588,3.480081783063022,5024.314560592897,Industrial Aerospace,Scandinavian Green Hub,Standard Manufacturing,2025-03-20 19:50:24.745825
120.20838819909643,1.0065611478614498,17.237737675788395,614.5713848293739,0.6567147985017601,708.75477936852,488.4675729997237,0.207789211155716,236.01943681959145,1964.096817118827,4818.579189035426,236.6441367667217,0.5229486829430557,0.520180810043763,80.08944878032497,0.2670222131051998,0.9490651073247492,16.816692881665748,2783.555374458557,Data Center infrastructure,North America High-Tech,Apex Logistics,2025-03-20 21:50:24.745825
120.1975341512912,0.8587833667107174,39.17292180880837,849.547339109444,0.7019062597430671,161.69410168368404,2887.767411293996,0.2195647824983956,158.21569803156,1153.6126247791324,8670.439824007637,864.0593103945954,0.8423752494296358,1.8783144634490163,92.04572954763547,0.2973953656278272,-0.5558696509172161,15.973223670682264,9765.669522088236,Heavy Machinery,Scandinavian Green Hub,Apex Logistics,2025-03-20 23:50:24.745825
76.13762547568976,0.8922765645178525,25.2382929102743,915.4783544331344,0.7372083960095941,643.7589060460415,1564.7290807392556,0.2900994950991107,307.4846617282165,1043.245255399247,417.8848467723767,649.0432583450015,0.4430011266730834,2.461080608062709,41.894853378797016,0.3320778282803604,-0.0546705412703105,3.1522799707780877,1193.1039072384667,Medical Hardware,Scandinavian Green Hub,EcoSystems Inc,2025-03-21 01:50:24.745825
439.7792655987208,1.0491956515653194,39.95197506298315,110.94109432964812,0.7552131209352233,693.2833431383154,237.2373865775319,0.0501084521083105,117.79887419262094,1819.0434012746384,6474.29248279575,813.8432523095929,0.7958498926511385,2.4312514456751853,61.6589525255414,0.6088630527554538,-0.8777247399755528,1.4342994587893578,10108.611743305137,Industrial Aerospace,Latin America Operations,Standard Manufacturing,2025-03-21 03:50:24.745825
320.501755284444,0.4496680088591859,7.941477090397336,706.6179271529134,0.8582849423966712,227.27235698613717,1887.9620551569003,0.1585599512171125,283.5337380776017,1594.763087715145,7653.193897264455,673.2392035092772,0.45916434998259,0.8218740224048369,52.56617964055444,0.5535692018428542,0.044096832342517,17.984360449107704,8819.477570390985,Industrial Aerospace,Latin America Operations,Standard Manufacturing,2025-03-21 05:50:24.745825
368.63266000822045,0.6894249636431404,26.94070371530229,146.6522192077561,0.6215385642230175,401.2425726605403,774.5327428981744,0.1437043138736965,35.09025887745395,1822.701833619947,7618.91703496424,449.8885844980791,0.8833986229615882,0.86249561213231,98.25301228603112,0.282844034527788,-0.2400877497051829,11.454942036153131,6698.322026079754,Data Center infrastructure,EMEA Hub-01,Standard Manufacturing,2025-03-21 07:50:24.745825
59.263022433111104,0.4212094418196022,6.512612008247718,593.9727985696204,0.6131756276059052,215.84984226455893,2415.0064865943614,0.1627173260373935,338.9750542915233,1002.6496276036644,8872.132274245698,558.881650630168,0.8678675051191015,1.6310778292393202,83.95301869887655,0.1607993591101184,-0.9106799422455524,17.84736039314227,5738.490676795871,Heavy Machinery,Latin America Operations,EcoSystems Inc,2025-03-21 09:50:24.745825
486.45943347289744,1.187668007996647,7.819394155490953,358.8694561393104,0.7489260139186854,594.6228902959524,2457.109779227248,0.4126576291400486,190.30492186810105,1227.4819290875866,7317.434054011991,673.0227322430239,0.3633093644448643,1.7746096528566488,91.6150822863486,0.2542889840272463,-0.3297514666075505,13.909243366874392,7794.551468143606,Medical Hardware,North America High-Tech,Precision Parts,2025-03-21 11:50:24.745825
424.59918836018977,1.1440593396866132,45.78968540049849,376.0989395699271,0.8649222030124326,474.7434376431597,2937.263120446892,0.1758532354458994,261.94330745601786,434.9142897609461,9285.319610312194,872.1766276410062,0.8087389363334426,1.9788358273317312,29.1623083198724,0.985943181356743,-0.2171279595542887,8.278923178742431,4608.194034012017,Heavy Machinery,EMEA Hub-01,Apex Logistics,2025-03-21 13:50:24.745825
145.55259980522428,0.2394268113685059,11.266041700291783,417.66265310712095,0.6735054303234633,544.7263426958248,1515.571202453021,0.1361845949225666,104.0703715265398,346.373842362176,3393.3003382268253,377.5686213851875,0.7780890993725195,0.862100720944295,78.39001020044647,0.5216922548123251,0.97984298254988,-6.524416689887065,893.3951774167767,Industrial Aerospace,Latin America Operations,Apex Logistics,2025-03-21 15:50:24.745825
131.82123524319528,0.9055751725156884,28.95893070238477,659.1632041446491,0.8437717028773757,237.5408768693478,1375.7715015886567,0.2769185573568642,277.2880108102102,909.6799630844456,5081.773225840277,812.4839410368824,0.2685443178620502,2.418014173528869,30.219956374776647,0.8806109542319012,-0.5842282561612491,-1.2555798226270447,4446.134447042039,Medical Hardware,EMEA Hub-01,Apex Logistics,2025-03-21 17:50:24.745825
132.53202943404523,1.1252483174156658,23.4993021170318,400.6449691018923,0.6987346924173138,248.2221034366937,2265.3573042305125,0.4395402663677293,313.4513048394452,407.8912061255281,239.3886665006177,846.8544637059886,0.5994323206266158,1.7774785125784758,24.83054067569704,0.863877220001959,0.0895592307401993,19.065272212951747,1422.828557380123,Industrial Aerospace,EMEA Hub-01,EcoSystems Inc,2025-03-21 19:50:24.745825
186.909009331792,0.3805753451273335,20.63044968164792,759.4291455312524,0.9367127213491362,129.04812785693446,414.7625558989412,0.1586073667268749,199.8210110160715,490.56918417727394,168.88011430258302,669.2908602612696,0.1581458524718519,2.19409383774111,94.70528516727732,0.5603676017165864,0.9746310983972571,-0.4173370385738657,301.4017975742736,Heavy Machinery,EMEA Hub-01,EcoSystems Inc,2025-03-21 21:50:24.745825
286.140394234507,0.7679452305526295,45.49250055592726,464.07464701648274,0.9403621788213145,325.4472746370108,1649.80823110351,0.0853413092567594,254.73623114348183,2476.199535103024,2477.253542470047,851.8866391809364,0.7693685764667694,1.5801314305683436,6.833919588197332,0.7360189376144891,0.5840384158802703,-7.202353906438876,5634.961038738987,Medical Hardware,North America High-Tech,EcoSystems Inc,2025-03-21 23:50:24.745825
244.3752583889521,1.1154882975880418,5.982052854897027,161.51788027896276,0.7129691376269041,491.8212629335725,1647.8178483899358,0.2103821311323491,193.40385105251144,308.84635164673006,1097.991251676944,478.515011234158,0.2396367068027972,1.3285536951797652,96.7119268480258,0.273476809371441,0.9867350017641778,11.226600677579594,871.2832744159595,Heavy Machinery,North America High-Tech,Precision Parts,2025-03-22 01:50:24.745825
181.05311308911885,0.2339459785857988,34.87053587790151,805.3838582356965,0.6873976265060313,700.5544397981301,286.6299059749539,0.38644332105424,359.7547203179813,2045.03982301728,2676.0925425639607,867.11132322831,0.1566517611086116,2.454365813189992,19.179880213936592,0.7195570344342175,0.9365966293203384,12.020127636310526,5317.621776712044,Industrial Aerospace,Scandinavian Green Hub,Standard Manufacturing,2025-03-22 03:50:24.745825
325.33380262507075,0.8974202672468399,48.35274953960977,357.1824921334354,0.7562955093851679,566.8492132210765,1265.5925748106024,0.2978107451126576,209.19028859544127,963.1616966831216,1852.7286158311344,691.9480140161825,0.420175276431049,1.664242741639672,82.84661777036048,0.3451461213369605,-0.0209209158116914,-1.436268391385477,2053.5035437953343,Data Center infrastructure,Scandinavian Green Hub,Standard Manufacturing,2025-03-22 05:50:24.745825
112.77223729341884,0.4973490073725508,30.20756825578289,489.4901916393364,0.6914020023684565,404.777426379826,2562.7886997302617,0.4175570163084564,339.8873094309512,2640.327905982754,382.3482459026176,229.40403719316836,0.5615377108797148,2.233747165598358,31.212642541469798,0.8488558870787357,0.3927516997411315,-1.069840619610888,1603.9584323727895,Data Center infrastructure,North America High-Tech,Precision Parts,2025-03-22 07:50:24.745825
181.46509184084815,1.1243961953765305,47.157010791489135,716.8994948997114,0.8555058604508474,767.1840800758964,2571.337793544088,0.4818164664241552,324.5137821426945,1557.9783968169986,9102.11104941989,834.8109822733369,0.7839335668478168,2.40658479273258,38.3167211059191,0.1753517197980189,-0.7791137461176978,4.066789565263516,13447.097553476293,Heavy Machinery,EMEA Hub-01,Precision Parts,2025-03-22 09:50:24.745825
